id,id,bikeId,timestamp,latitude,longitude,prev_id,next_id,prev_lat,prev_lon,next_lat,next_lon,end_timestamp,mode
351,351,B4mx1zqE7DbPKoPIXklOdp69Mk0RbOdw,2024-11-05 15:25:58.716826,50.589469,8.681104,B4mx1zqE7DbPKEQUXk5XXM69Mk0RbOdw,B4mx1zqE7DbPKoPIXklOdp69Mk0RbOdw,50.580418,8.664761,50.589469,8.681104,2024-11-05 16:39:01.659403,accessible
352,352,B4mx1zqE7DbPKoPIXklOdp69Mk0RbOdw,2024-11-05 16:39:01.659403,50.589469,8.681104,B4mx1zqE7DbPKoPIXklOdp69Mk0RbOdw,B4mx1zqE7DbPKowSXklKjG69Mk0RbOdw,50.589469,8.681104,-1.0,-1.0,,trip
353,353,B4mx1zqE7DbPKowSXklKjG69Mk0RbOdw,2024-11-05 18:48:02.308210,50.580418,8.664761,B4mx1zqE7DbPKoPIXklOdp69Mk0RbOdw,B4mx1zqE7DbPKowSXklKjG69Mk0RbOdw,50.589469,8.681104,50.580418,8.664761,2024-11-05 20:51:02.001591,accessible
354,354,B4mx1zqE7DbPKowSXklKjG69Mk0RbOdw,2024-11-05 20:51:02.001591,50.580418,8.664761,B4mx1zqE7DbPKowSXklKjG69Mk0RbOdw,B4mx1zqE7DbPdmycXkljx769Mk0RbOdw,50.580418,8.664761,-1.0,-1.0,,trip
355,355,B4mx1zqE7DbPdmycXkljx769Mk0RbOdw,2024-11-05 18:23:01.988852,50.588971,8.662469,B4mx1zqE7DbPKowSXklKjG69Mk0RbOdw,B4mx1zqE7DbPdmycXkljx769Mk0RbOdw,50.580418,8.664761,50.588971,8.662469,2024-11-05 20:51:02.001591,accessible
356,356,B4mx1zqE7DbPdmycXkljx769Mk0RbOdw,2024-11-05 20:51:02.001591,50.588971,8.662469,B4mx1zqE7DbPdmycXkljx769Mk0RbOdw,B4mx1zqE7DbPdy2hXkl8lo69Mk0RbOdw,50.588971,8.662469,-1.0,-1.0,,trip
357,357,B4mx1zqE7DbPdy2hXkl8lo69Mk0RbOdw,2024-11-05 15:25:58.716826,50.582722,8.673988,B4mx1zqE7DbPdmycXkljx769Mk0RbOdw,B4mx1zqE7DbPdy2hXkl8lo69Mk0RbOdw,50.588971,8.662469,50.582722,8.673988,2024-11-05 17:33:01.387212,accessible
358,358,B4mx1zqE7DbPdy2hXkl8lo69Mk0RbOdw,2024-11-05 17:33:01.387212,50.582722,8.673988,B4mx1zqE7DbPdy2hXkl8lo69Mk0RbOdw,B4mx1zqE7DbPdyASXklMzE69Mk0RbOdw,50.582722,8.673988,-1.0,-1.0,,trip
359,359,B4mx1zqE7DbPdyASXklMzE69Mk0RbOdw,2024-11-05 17:12:01.394096,50.580418,8.664761,B4mx1zqE7DbPdy2hXkl8lo69Mk0RbOdw,B4mx1zqE7DbPdyASXklMzE69Mk0RbOdw,50.582722,8.673988,50.580418,8.664761,2024-11-05 17:46:01.515761,accessible
360,360,B4mx1zqE7DbPdyASXklMzE69Mk0RbOdw,2024-11-05 17:46:01.515761,50.580418,8.664761,B4mx1zqE7DbPdyASXklMzE69Mk0RbOdw,B4mx1zqE7DbPdyNiXklaVA69Mk0RbOdw,50.580418,8.664761,-1.0,-1.0,,trip
361,361,B4mx1zqE7DbPdyNiXklaVA69Mk0RbOdw,2024-11-05 18:12:01.745255,50.588952,8.672911,B4mx1zqE7DbPdyASXklMzE69Mk0RbOdw,B4mx1zqE7DbPdyNiXklaVA69Mk0RbOdw,50.580418,8.664761,50.588952,8.672911,2024-11-05 20:51:02.001591,accessible
362,362,B4mx1zqE7DbPdyNiXklaVA69Mk0RbOdw,2024-11-05 20:51:02.001591,50.588952,8.672911,B4mx1zqE7DbPdyNiXklaVA69Mk0RbOdw,BY1M3q5jVn1MWG2UNlP1rlndwZJlW4Qr,50.588952,8.672911,-1.0,-1.0,,trip
363,363,BY1M3q5jVn1MWG2UNlP1rlndwZJlW4Qr,2024-11-05 20:28:02.352712,50.582722,8.673988,B4mx1zqE7DbPdyNiXklaVA69Mk0RbOdw,BY1M3q5jVn1MWG2UNlP1rlndwZJlW4Qr,50.588952,8.672911,50.582722,8.673988,2024-11-05 20:51:02.001591,accessible
364,364,BY1M3q5jVn1MWG2UNlP1rlndwZJlW4Qr,2024-11-05 20:51:02.001591,50.582722,8.673988,BY1M3q5jVn1MWG2UNlP1rlndwZJlW4Qr,BY1M3q5jVn1MWGxCNlbvZRndwZJlW4Qr,50.582722,8.673988,-1.0,-1.0,,trip
365,365,BY1M3q5jVn1MWGxCNlbvZRndwZJlW4Qr,2024-11-05 15:25:58.716826,50.58871,8.679618,BY1M3q5jVn1MWG2UNlP1rlndwZJlW4Qr,BY1M3q5jVn1MWGxCNlbvZRndwZJlW4Qr,50.582722,8.673988,50.58871,8.679618,2024-11-05 20:51:02.001591,accessible
366,366,BY1M3q5jVn1MWGxCNlbvZRndwZJlW4Qr,2024-11-05 20:51:02.001591,50.58871,8.679618,BY1M3q5jVn1MWGxCNlbvZRndwZJlW4Qr,BY1M3q5jVn1MWRGCNlvpMXndwZJlW4Qr,50.58871,8.679618,-1.0,-1.0,,trip
367,367,BY1M3q5jVn1MWRGCNlvpMXndwZJlW4Qr,2024-11-05 16:48:01.548399,50.588952,8.672911,BY1M3q5jVn1MWGxCNlbvZRndwZJlW4Qr,BY1M3q5jVn1MWRGCNlvpMXndwZJlW4Qr,50.58871,8.679618,50.588952,8.672911,2024-11-05 17:01:01.734698,accessible
368,368,BY1M3q5jVn1MWRGCNlvpMXndwZJlW4Qr,2024-11-05 17:01:01.734698,50.588952,8.672911,BY1M3q5jVn1MWRGCNlvpMXndwZJlW4Qr,BY1M3q5jVn1Mz0jCNlvlBAndwZJlW4Qr,50.588952,8.672911,-1.0,-1.0,,trip
369,369,BY1M3q5jVn1Mz0jCNlvlBAndwZJlW4Qr,2024-11-05 16:21:01.639454,50.58266,8.70796,BY1M3q5jVn1MWRGCNlvpMXndwZJlW4Qr,BY1M3q5jVn1Mz0jCNlvlBAndwZJlW4Qr,50.588952,8.672911,50.58266,8.70796,2024-11-05 17:48:01.458379,accessible
370,370,BY1M3q5jVn1Mz0jCNlvlBAndwZJlW4Qr,2024-11-05 17:48:01.458379,50.58266,8.70796,BY1M3q5jVn1Mz0jCNlvlBAndwZJlW4Qr,BY1M3q5jVn1Mz0jCNlvxzyndwZJlW4Qr,50.58266,8.70796,-1.0,-1.0,,trip
371,371,BY1M3q5jVn1Mz0jCNlvxzyndwZJlW4Qr,2024-11-05 16:12:01.371008,50.580787,8.699569,BY1M3q5jVn1Mz0jCNlvlBAndwZJlW4Qr,BY1M3q5jVn1Mz0jCNlvxzyndwZJlW4Qr,50.58266,8.70796,50.580778,8.699592,2024-11-05 16:13:01.784714,accessible
372,372,BY1M3q5jVn1Mz0jCNlvxzyndwZJlW4Qr,2024-11-05 16:13:01.784714,50.580778,8.699592,BY1M3q5jVn1Mz0jCNlvxzyndwZJlW4Qr,BY1M3q5jVn1Mz0wiNlv09KndwZJlW4Qr,50.580787,8.699569,-1.0,-1.0,,trip
373,373,BY1M3q5jVn1Mz0wiNlv09KndwZJlW4Qr,2024-11-05 19:04:01.484724,50.58453,8.680142,BY1M3q5jVn1Mz0jCNlvxzyndwZJlW4Qr,BY1M3q5jVn1Mz0wiNlv09KndwZJlW4Qr,50.580778,8.699592,50.58453,8.680142,2024-11-05 20:30:01.966885,accessible
374,374,BY1M3q5jVn1Mz0wiNlv09KndwZJlW4Qr,2024-11-05 20:30:01.966885,50.58453,8.680142,BY1M3q5jVn1Mz0wiNlv09KndwZJlW4Qr,BY1M3q5jVn1MzXwcNlXJKvndwZJlW4Qr,50.58453,8.680142,-1.0,-1.0,,trip
375,375,BY1M3q5jVn1MzXwcNlXJKvndwZJlW4Qr,2024-11-05 15:25:58.716826,50.586566,8.67686,BY1M3q5jVn1Mz0wiNlv09KndwZJlW4Qr,BY1M3q5jVn1MzXwcNlXJKvndwZJlW4Qr,50.58453,8.680142,50.586566,8.67686,2024-11-05 20:51:02.001591,accessible
376,376,BY1M3q5jVn1MzXwcNlXJKvndwZJlW4Qr,2024-11-05 20:51:02.001591,50.586566,8.67686,BY1M3q5jVn1MzXwcNlXJKvndwZJlW4Qr,EY3RdQeVNgQPMGESkpk1q165wy2rJKk4,50.586566,8.67686,-1.0,-1.0,,trip
377,377,EY3RdQeVNgQPMGESkpk1q165wy2rJKk4,2024-11-05 15:25:58.716826,50.585716,8.657575,BY1M3q5jVn1MzXwcNlXJKvndwZJlW4Qr,EY3RdQeVNgQPMGESkpk1q165wy2rJKk4,50.586566,8.67686,50.585716,8.657575,2024-11-05 20:51:02.001591,accessible
378,378,EY3RdQeVNgQPMGESkpk1q165wy2rJKk4,2024-11-05 20:51:02.001591,50.585716,8.657575,EY3RdQeVNgQPMGESkpk1q165wy2rJKk4,EY3RdQeVNgQPMK2Skpe83965wy2rJKk4,50.585716,8.657575,-1.0,-1.0,,trip
379,379,EY3RdQeVNgQPMK2Skpe83965wy2rJKk4,2024-11-05 17:52:02.202212,50.587726,8.668395,EY3RdQeVNgQPMGESkpk1q165wy2rJKk4,EY3RdQeVNgQPMK2Skpe83965wy2rJKk4,50.585716,8.657575,50.587726,8.668395,2024-11-05 20:51:02.001591,accessible
380,380,EY3RdQeVNgQPMK2Skpe83965wy2rJKk4,2024-11-05 20:51:02.001591,50.587726,8.668395,EY3RdQeVNgQPMK2Skpe83965wy2rJKk4,EY3RdQeVNgQPMKWFkpemay65wy2rJKk4,50.587726,8.668395,-1.0,-1.0,,trip
381,381,EY3RdQeVNgQPMKWFkpemay65wy2rJKk4,2024-11-05 16:35:01.984783,50.576661,8.692147,EY3RdQeVNgQPMK2Skpe83965wy2rJKk4,EY3RdQeVNgQPMKWFkpemay65wy2rJKk4,50.587726,8.668395,50.576661,8.692147,2024-11-05 16:36:01.402760,accessible
382,382,EY3RdQeVNgQPMKWFkpemay65wy2rJKk4,2024-11-05 16:36:01.402760,50.576661,8.692147,EY3RdQeVNgQPMKWFkpemay65wy2rJKk4,EY3RdQeVNgQPMKqckpe4BM65wy2rJKk4,50.576661,8.692147,-1.0,-1.0,,trip
383,383,EY3RdQeVNgQPMKqckpe4BM65wy2rJKk4,2024-11-05 15:50:01.951023,50.576661,8.692147,EY3RdQeVNgQPMKWFkpemay65wy2rJKk4,EY3RdQeVNgQPMKqckpe4BM65wy2rJKk4,50.576661,8.692147,50.576661,8.692147,2024-11-05 15:51:01.456396,accessible
384,384,EY3RdQeVNgQPMKqckpe4BM65wy2rJKk4,2024-11-05 15:51:01.456396,50.576661,8.692147,EY3RdQeVNgQPMKqckpe4BM65wy2rJKk4,EY3RdQeVNgQPMKqckpeMjE65wy2rJKk4,50.576661,8.692147,-1.0,-1.0,,trip
385,385,EY3RdQeVNgQPMKqckpeMjE65wy2rJKk4,2024-11-05 19:15:01.942169,50.586138,8.671729,EY3RdQeVNgQPMKqckpe4BM65wy2rJKk4,EY3RdQeVNgQPMKqckpeMjE65wy2rJKk4,50.576661,8.692147,50.585137,8.671877,2024-11-05 19:16:01.424013,trip
386,386,EY3RdQeVNgQPMKqckpeMjE65wy2rJKk4,2024-11-05 19:16:01.424013,50.585137,8.671877,EY3RdQeVNgQPMKqckpeMjE65wy2rJKk4,EY3RdQeVNgQPMKqckpeMjE65wy2rJKk4,50.586138,8.671729,50.585137,8.671877,2024-11-05 20:51:02.001591,accessible
387,387,EY3RdQeVNgQPMKqckpeMjE65wy2rJKk4,2024-11-05 20:51:02.001591,50.585137,8.671877,EY3RdQeVNgQPMKqckpeMjE65wy2rJKk4,EY3RdQeVNgQPMKyfkpQQYv65wy2rJKk4,50.585137,8.671877,-1.0,-1.0,,trip
388,388,EY3RdQeVNgQPMKyfkpQQYv65wy2rJKk4,2024-11-05 15:25:58.716826,50.586566,8.67686,EY3RdQeVNgQPMKqckpeMjE65wy2rJKk4,EY3RdQeVNgQPMKyfkpQQYv65wy2rJKk4,50.585137,8.671877,50.586566,8.67686,2024-11-05 16:42:02.000997,accessible
389,389,EY3RdQeVNgQPMKyfkpQQYv65wy2rJKk4,2024-11-05 16:42:02.000997,50.586566,8.67686,EY3RdQeVNgQPMKyfkpQQYv65wy2rJKk4,EY3RdQeVNgQPZ5Zskpe5QY65wy2rJKk4,50.586566,8.67686,-1.0,-1.0,,trip
390,390,EY3RdQeVNgQPZ5Zskpe5QY65wy2rJKk4,2024-11-05 16:56:01.447957,50.576661,8.692147,EY3RdQeVNgQPMKyfkpQQYv65wy2rJKk4,EY3RdQeVNgQPZ5eckpeLKv65wy2rJKk4,50.586566,8.67686,-1.0,-1.0,,trip
391,391,EY3RdQeVNgQPZ5eckpeLKv65wy2rJKk4,2024-11-05 17:51:01.736043,50.588971,8.662469,EY3RdQeVNgQPZ5Zskpe5QY65wy2rJKk4,EY3RdQeVNgQPZ5eckpeLKv65wy2rJKk4,50.576661,8.692147,50.588971,8.662469,2024-11-05 20:51:02.001591,accessible
392,392,EY3RdQeVNgQPZ5eckpeLKv65wy2rJKk4,2024-11-05 20:51:02.001591,50.588971,8.662469,EY3RdQeVNgQPZ5eckpeLKv65wy2rJKk4,EY3RdQeVNgQPZ5jfkpeGBp65wy2rJKk4,50.588971,8.662469,-1.0,-1.0,,trip
393,393,EY3RdQeVNgQPZ5jfkpeGBp65wy2rJKk4,2024-11-05 17:53:01.659236,50.579946,8.67848,EY3RdQeVNgQPZ5eckpeLKv65wy2rJKk4,EY3RdQeVNgQPZ5jfkpeGBp65wy2rJKk4,50.588971,8.662469,50.579946,8.67848,2024-11-05 19:01:01.969922,accessible
394,394,EY3RdQeVNgQPZ5jfkpeGBp65wy2rJKk4,2024-11-05 19:01:01.969922,50.579946,8.67848,EY3RdQeVNgQPZ5jfkpeGBp65wy2rJKk4,EY3RdQeVNgQPZRVhkpQWOk65wy2rJKk4,50.579946,8.67848,-1.0,-1.0,,trip
395,395,EY3RdQeVNgQPZRVhkpQWOk65wy2rJKk4,2024-11-05 15:25:58.716826,50.587726,8.668395,EY3RdQeVNgQPZ5jfkpeGBp65wy2rJKk4,EY3RdQeVNgQPZRVhkpQWOk65wy2rJKk4,50.579946,8.67848,50.587726,8.668395,2024-11-05 20:51:02.001591,accessible
396,396,EY3RdQeVNgQPZRVhkpQWOk65wy2rJKk4,2024-11-05 20:51:02.001591,50.587726,8.668395,EY3RdQeVNgQPZRVhkpQWOk65wy2rJKk4,EY3RdQeVNgQPZRwTkpePNl65wy2rJKk4,50.587726,8.668395,-1.0,-1.0,,trip
397,397,EY3RdQeVNgQPZRwTkpePNl65wy2rJKk4,2024-11-05 15:25:58.716826,50.585137,8.671877,EY3RdQeVNgQPZRVhkpQWOk65wy2rJKk4,EY3RdQeVNgQPZRwTkpePNl65wy2rJKk4,50.587726,8.668395,50.585137,8.671877,2024-11-05 20:51:02.001591,accessible
398,398,EY3RdQeVNgQPZRwTkpePNl65wy2rJKk4,2024-11-05 20:51:02.001591,50.585137,8.671877,EY3RdQeVNgQPZRwTkpePNl65wy2rJKk4,Ez27jKQJwg7bzVaSkw4AOk6YeZWmG9OM,50.585137,8.671877,-1.0,-1.0,,trip
399,399,Ez27jKQJwg7bzVaSkw4AOk6YeZWmG9OM,2024-11-05 15:25:58.716826,50.590141,8.684306,EY3RdQeVNgQPZRwTkpePNl65wy2rJKk4,Ez27jKQJwg7bzVaSkw4AOk6YeZWmG9OM,50.585137,8.671877,50.590141,8.684306,2024-11-05 19:36:02.063457,accessible
400,400,Ez27jKQJwg7bzVaSkw4AOk6YeZWmG9OM,2024-11-05 19:36:02.063457,50.590141,8.684306,Ez27jKQJwg7bzVaSkw4AOk6YeZWmG9OM,Ez27jKQJwg7bzZ4tk1lqE76YeZWmG9OM,50.590141,8.684306,-1.0,-1.0,,trip
401,401,Ez27jKQJwg7bzZ4tk1lqE76YeZWmG9OM,2024-11-05 15:25:58.716826,50.59863,8.692892,Ez27jKQJwg7bzVaSkw4AOk6YeZWmG9OM,Ez27jKQJwg7bzZ4tk1lqE76YeZWmG9OM,50.590141,8.684306,50.59863,8.692892,2024-11-05 20:51:02.001591,accessible
402,402,Ez27jKQJwg7bzZ4tk1lqE76YeZWmG9OM,2024-11-05 20:51:02.001591,50.59863,8.692892,Ez27jKQJwg7bzZ4tk1lqE76YeZWmG9OM,Ez27jKQJwg7bzZ8ckwba1Q6YeZWmG9OM,50.59863,8.692892,-1.0,-1.0,,trip
403,403,Ez27jKQJwg7bzZ8ckwba1Q6YeZWmG9OM,2024-11-05 15:25:58.716826,50.587148,8.682158,Ez27jKQJwg7bzZ4tk1lqE76YeZWmG9OM,Ez27jKQJwg7bzZ8ckwba1Q6YeZWmG9OM,50.59863,8.692892,50.587148,8.682158,2024-11-05 16:25:01.374304,accessible
404,404,Ez27jKQJwg7bzZ8ckwba1Q6YeZWmG9OM,2024-11-05 16:25:01.374304,50.587148,8.682158,Ez27jKQJwg7bzZ8ckwba1Q6YeZWmG9OM,Ez27jKQJwg7bzZkskwpwMa6YeZWmG9OM,50.587148,8.682158,-1.0,-1.0,,trip
405,405,Ez27jKQJwg7bzZkskwpwMa6YeZWmG9OM,2024-11-05 16:12:01.371008,50.576775,8.694906,Ez27jKQJwg7bzZ8ckwba1Q6YeZWmG9OM,Ez27jKQJwg7bzZkskwpwMa6YeZWmG9OM,50.587148,8.682158,50.576775,8.694906,2024-11-05 16:41:01.563307,accessible
406,406,Ez27jKQJwg7bzZkskwpwMa6YeZWmG9OM,2024-11-05 16:41:01.563307,50.576775,8.694906,Ez27jKQJwg7bzZkskwpwMa6YeZWmG9OM,Ez27jKQJwg7bzljHkwpJkK6YeZWmG9OM,50.576775,8.694906,-1.0,-1.0,,trip
407,407,Ez27jKQJwg7bzljHkwpJkK6YeZWmG9OM,2024-11-05 18:39:01.612324,50.57525,8.697667,Ez27jKQJwg7bzZkskwpwMa6YeZWmG9OM,Ez27jKQJwg7bzljHkwpJkK6YeZWmG9OM,50.576775,8.694906,50.57525,8.697667,2024-11-05 18:44:02.159442,accessible
408,408,Ez27jKQJwg7bzljHkwpJkK6YeZWmG9OM,2024-11-05 18:44:02.159442,50.57525,8.697667,Ez27jKQJwg7bzljHkwpJkK6YeZWmG9OM,GBY1M3q5jVn1o8kCNjK84XgdwZJlW4Qr,50.57525,8.697667,-1.0,-1.0,,trip
409,409,GBY1M3q5jVn1o8kCNjK84XgdwZJlW4Qr,2024-11-05 15:25:58.716826,50.587726,8.668395,Ez27jKQJwg7bzljHkwpJkK6YeZWmG9OM,GBY1M3q5jVn1o8kCNjK84XgdwZJlW4Qr,50.57525,8.697667,50.587726,8.668395,2024-11-05 20:51:02.001591,accessible
410,410,GBY1M3q5jVn1o8kCNjK84XgdwZJlW4Qr,2024-11-05 20:51:02.001591,50.587726,8.668395,GBY1M3q5jVn1o8kCNjK84XgdwZJlW4Qr,GBY1M3q5jVn1o8wHNlXzV5gdwZJlW4Qr,50.587726,8.668395,-1.0,-1.0,,trip
411,411,GBY1M3q5jVn1o8wHNlXzV5gdwZJlW4Qr,2024-11-05 15:25:58.716826,50.58453,8.680142,GBY1M3q5jVn1o8kCNjK84XgdwZJlW4Qr,GBY1M3q5jVn1o8wHNlXzV5gdwZJlW4Qr,50.587726,8.668395,50.58453,8.680142,2024-11-05 20:51:02.001591,accessible
412,412,GBY1M3q5jVn1o8wHNlXzV5gdwZJlW4Qr,2024-11-05 20:51:02.001591,50.58453,8.680142,GBY1M3q5jVn1o8wHNlXzV5gdwZJlW4Qr,GBY1M3q5jVn1oZ7SNlvWKOgdwZJlW4Qr,50.58453,8.680142,-1.0,-1.0,,trip
413,413,GBY1M3q5jVn1oZ7SNlvWKOgdwZJlW4Qr,2024-11-05 17:57:01.627622,50.59863,8.692892,GBY1M3q5jVn1o8wHNlXzV5gdwZJlW4Qr,GBY1M3q5jVn1oZ7SNlvWKOgdwZJlW4Qr,50.58453,8.680142,50.59863,8.692892,2024-11-05 20:51:02.001591,accessible
414,414,GBY1M3q5jVn1oZ7SNlvWKOgdwZJlW4Qr,2024-11-05 20:51:02.001591,50.59863,8.692892,GBY1M3q5jVn1oZ7SNlvWKOgdwZJlW4Qr,GBY1M3q5jVn1oZ8CNlvYkmgdwZJlW4Qr,50.59863,8.692892,-1.0,-1.0,,trip
415,415,GBY1M3q5jVn1oZ8CNlvYkmgdwZJlW4Qr,2024-11-05 15:25:58.716826,50.581152,8.664379,GBY1M3q5jVn1oZ7SNlvWKOgdwZJlW4Qr,GBY1M3q5jVn1oZ8CNlvYkmgdwZJlW4Qr,50.59863,8.692892,50.581152,8.664379,2024-11-05 20:51:02.001591,accessible
416,416,GBY1M3q5jVn1oZ8CNlvYkmgdwZJlW4Qr,2024-11-05 20:51:02.001591,50.581152,8.664379,GBY1M3q5jVn1oZ8CNlvYkmgdwZJlW4Qr,GBY1M3q5jVn1oZAhNlbmB8gdwZJlW4Qr,50.581152,8.664379,-1.0,-1.0,,trip
417,417,GBY1M3q5jVn1oZAhNlbmB8gdwZJlW4Qr,2024-11-05 15:25:58.716826,50.585137,8.671877,GBY1M3q5jVn1oZ8CNlvYkmgdwZJlW4Qr,GBY1M3q5jVn1oZAhNlbmB8gdwZJlW4Qr,50.581152,8.664379,50.585137,8.671877,2024-11-05 20:51:02.001591,accessible
418,418,GBY1M3q5jVn1oZAhNlbmB8gdwZJlW4Qr,2024-11-05 20:51:02.001591,50.585137,8.671877,GBY1M3q5jVn1oZAhNlbmB8gdwZJlW4Qr,GBY1M3q5jVn1or4fNlX0QdgdwZJlW4Qr,50.585137,8.671877,-1.0,-1.0,,trip
419,419,GBY1M3q5jVn1or4fNlX0QdgdwZJlW4Qr,2024-11-05 15:25:58.716826,50.588102,8.677491,GBY1M3q5jVn1oZAhNlbmB8gdwZJlW4Qr,GBY1M3q5jVn1or4fNlX0QdgdwZJlW4Qr,50.585137,8.671877,50.588102,8.677491,2024-11-05 20:51:02.001591,accessible
420,420,GBY1M3q5jVn1or4fNlX0QdgdwZJlW4Qr,2024-11-05 20:51:02.001591,50.588102,8.677491,GBY1M3q5jVn1or4fNlX0QdgdwZJlW4Qr,GBY1M3q5jVn1orBtNlv2mAgdwZJlW4Qr,50.588102,8.677491,-1.0,-1.0,,trip
421,421,GBY1M3q5jVn1orBtNlv2mAgdwZJlW4Qr,2024-11-05 17:41:01.788174,50.587148,8.682158,GBY1M3q5jVn1or4fNlX0QdgdwZJlW4Qr,GBY1M3q5jVn1orBtNlv2mAgdwZJlW4Qr,50.588102,8.677491,50.587148,8.682158,2024-11-05 17:45:02.091434,accessible
422,422,GBY1M3q5jVn1orBtNlv2mAgdwZJlW4Qr,2024-11-05 17:45:02.091434,50.587148,8.682158,GBY1M3q5jVn1orBtNlv2mAgdwZJlW4Qr,GBY1M3q5jVn1orZUNlN42ogdwZJlW4Qr,50.587148,8.682158,-1.0,-1.0,,trip
423,423,GBY1M3q5jVn1orZUNlN42ogdwZJlW4Qr,2024-11-05 15:25:58.716826,50.590141,8.684306,GBY1M3q5jVn1orBtNlv2mAgdwZJlW4Qr,GBY1M3q5jVn1orZUNlN42ogdwZJlW4Qr,50.587148,8.682158,50.590141,8.684306,2024-11-05 20:51:02.001591,accessible
424,424,GBY1M3q5jVn1orZUNlN42ogdwZJlW4Qr,2024-11-05 20:51:02.001591,50.590141,8.684306,GBY1M3q5jVn1orZUNlN42ogdwZJlW4Qr,GBY1M3q5jVn1orxSNlvJQZgdwZJlW4Qr,50.590141,8.684306,-1.0,-1.0,,trip
425,425,GBY1M3q5jVn1orxSNlvJQZgdwZJlW4Qr,2024-11-05 17:18:02.032947,50.588952,8.672911,GBY1M3q5jVn1orZUNlN42ogdwZJlW4Qr,GBY1M3q5jVn1orxSNlvJQZgdwZJlW4Qr,50.590141,8.684306,50.588952,8.672911,2024-11-05 20:51:02.001591,accessible
426,426,GBY1M3q5jVn1orxSNlvJQZgdwZJlW4Qr,2024-11-05 20:51:02.001591,50.588952,8.672911,GBY1M3q5jVn1orxSNlvJQZgdwZJlW4Qr,GBY1M3q5jVn1yB3SNlXXGdndwZJlW4Qr,50.588952,8.672911,-1.0,-1.0,,trip
427,427,GBY1M3q5jVn1yB3SNlXXGdndwZJlW4Qr,2024-11-05 15:25:58.716826,50.592037,8.66542,GBY1M3q5jVn1orxSNlvJQZgdwZJlW4Qr,GBY1M3q5jVn1yB3SNlXXGdndwZJlW4Qr,50.588952,8.672911,50.592037,8.66542,2024-11-05 16:10:01.433141,accessible
428,428,GBY1M3q5jVn1yB3SNlXXGdndwZJlW4Qr,2024-11-05 16:10:01.433141,50.592037,8.66542,GBY1M3q5jVn1yB3SNlXXGdndwZJlW4Qr,GBY1M3q5jVn1yBecNlvl1LndwZJlW4Qr,50.592037,8.66542,-1.0,-1.0,,trip
429,429,GBY1M3q5jVn1yBecNlvl1LndwZJlW4Qr,2024-11-05 16:13:01.784714,50.571078,8.674602,GBY1M3q5jVn1yB3SNlXXGdndwZJlW4Qr,GBY1M3q5jVn1yBecNlvl1LndwZJlW4Qr,50.592037,8.66542,50.571078,8.674602,2024-11-05 16:18:02.288351,accessible
430,430,GBY1M3q5jVn1yBecNlvl1LndwZJlW4Qr,2024-11-05 16:18:02.288351,50.571078,8.674602,GBY1M3q5jVn1yBecNlvl1LndwZJlW4Qr,GBY1M3q5jVn1ykrhNlv2ZBndwZJlW4Qr,50.571078,8.674602,-1.0,-1.0,,trip
431,431,GBY1M3q5jVn1ykrhNlv2ZBndwZJlW4Qr,2024-11-05 17:48:01.458379,50.576216,8.69397,GBY1M3q5jVn1yBecNlvl1LndwZJlW4Qr,GBY1M3q5jVn1yqaUNlP13ZndwZJlW4Qr,50.571078,8.674602,-1.0,-1.0,,trip
432,432,GBY1M3q5jVn1yqaUNlP13ZndwZJlW4Qr,2024-11-05 20:07:01.714225,50.579946,8.67848,GBY1M3q5jVn1ykrhNlv2ZBndwZJlW4Qr,GBY1M3q5jVn1yqaUNlP13ZndwZJlW4Qr,50.576216,8.69397,50.579946,8.67848,2024-11-05 20:51:02.001591,accessible
433,433,GBY1M3q5jVn1yqaUNlP13ZndwZJlW4Qr,2024-11-05 20:51:02.001591,50.579946,8.67848,GBY1M3q5jVn1yqaUNlP13ZndwZJlW4Qr,GBY1M3q5jVn1yqoUNl3RP3ndwZJlW4Qr,50.579946,8.67848,-1.0,-1.0,,trip
434,434,GBY1M3q5jVn1yqoUNl3RP3ndwZJlW4Qr,2024-11-05 15:25:58.716826,50.565941,8.65186,GBY1M3q5jVn1yqaUNlP13ZndwZJlW4Qr,GBY1M3q5jVn1yqoUNl3RP3ndwZJlW4Qr,50.579946,8.67848,50.565941,8.65186,2024-11-05 20:51:02.001591,accessible
435,435,GBY1M3q5jVn1yqoUNl3RP3ndwZJlW4Qr,2024-11-05 20:51:02.001591,50.565941,8.65186,GBY1M3q5jVn1yqoUNl3RP3ndwZJlW4Qr,GBY1M3q5jVn1yqvhNlXa3EndwZJlW4Qr,50.565941,8.65186,-1.0,-1.0,,trip
436,436,GBY1M3q5jVn1yqvhNlXa3EndwZJlW4Qr,2024-11-05 15:25:58.716826,50.587726,8.668395,GBY1M3q5jVn1yqoUNl3RP3ndwZJlW4Qr,GBY1M3q5jVn1yqvhNlXa3EndwZJlW4Qr,50.565941,8.65186,50.587726,8.668395,2024-11-05 20:51:02.001591,accessible
437,437,GBY1M3q5jVn1yqvhNlXa3EndwZJlW4Qr,2024-11-05 20:51:02.001591,50.587726,8.668395,GBY1M3q5jVn1yqvhNlXa3EndwZJlW4Qr,GBY1M3q5jVn1ywpSNl3EJRndwZJlW4Qr,50.587726,8.668395,-1.0,-1.0,,trip
